;Overig;Temperatuur;Overig;Overig;Vochtigheid;Overig;Luchtflow;Luchtflow;Overig;Overig;Overig;Overig;Overig;Temperatuur;Temperatuur;Overig;Temperatuur;Overig;Overig;Overig;Overig;Overig;Overig;Efficiëntie;Energie;Temperatuur;Temperatuur;Overig;Overdruk;Temperatuur;Cascade;Overig;Vochtigheid;Sproeinozzles;Temperatuur;Temperatuur;Vochtigheid;Water;Temperatuur;Cascade;Cascade;Cascade;Energie;Cascade;Efficiëntie;Energie;Overig;Efficiëntie;Energie;Efficiëntie;Toevoer;Energie;Energie
;wind__m_s_1;temp_outdoor__degC;sol_ghi__W_m_2;Air_outdoor__Pa;humidity_outdoor_rel__0;occupancy__perc;air_flow_office_set__m3_s_1;air_flow_office__m3_s_1;tijd met tijdzone;azimut;elevatie;instralingsfactor;solar_chimney__W_m_2;temp_air_chimney_out__degC;temp_air_chimney_average__degC;chimney_draft__Pa;temp_air_heat_recovery_in__degC;wind_ventec_inflow__m_s_1;wind_venturi_accelerated__m_s_1;ejector__m_s_1;wind_venturi_pressure_coefficient__0;venturi_draft__Pa;exhaust_fan__Pa;eta_fan_exh__W0;e_fan_exh__W;temp_overpressure_in__degC;temp_overpressure_out__degC;wind_overpressure_inflow__m_s_1;overpressure_room_gain__Pa;temp_air_cascade_in__degC;cascade_air__m_s_1;total_droplet_velocity__m_s_1;humidity_cascade_in_abs__gr_kg_1;nozzles__0;temp_air_cascade_out__degC;temp_water_cascade_out__degC;humidity_cascade_out_abs__gr_kg_1;water_cascade__kg_s_1;temp_air_cascade_average__degC;cascade_gain_hydro__Pa;cascade_gain_therm__Pa;cascade_gain__Pa;e_cascade_water_pump__W;cascade_heat_pump_is_heating__sign;cop_cascade_heat_pump__W0;e_cascade_heat_pump__W;post_cascade_heat_pump_is_heating__sign;cop_post_cascade_heat_pump__W0;e_post_cascade_heat_pump__W;eta_fan_supply__W0;supply_fan__Pa;e_fan_supply__W;e__ewf_total__W
3846;5,0;14,5;100,0;101420,0;0,77;0;0,0;3,75;2023-06-10 07:00:00+02:00;68,10226596667117;12,323624368686012;0,0;0,0;20,92484748996956;20,962423744984783;3,1317081656545898;20,92484748996956;2,92443693020003;3,6555461627500376;0,51440329218107;-0,41573775482094655;-3,347195375201183;93,52109645914423;0,4;876,7602793044771;14,5;14,5;5,1171490881972534;12,621273529183908;17,712423744984783;1,1111111111111112;2,284932111111111;7,930735079654361;1,0;15,565737917536952;13,34455665149211;8,405576677074182;0,7;15,923518888778254;10,609076107245393;0,7066703658003183;11,315746473045712;169,75125066666666;-1,0;-15,0;67,27583472600627;1,0;4,5;2461,515675027958;0,4;126,0629799977704;1181,8404374790975;4757,143477204206
3847;6,0;14,4;122,22222222222221;101400,0;0,8200000000000001;60;12,0;12,0;2023-06-10 08:00:00+02:00;79,23349059389294;21,06883747191172;0,0;0,0;20,97537392622567;20,987686963112836;3,1932469848041367;20,97537392622567;3,5093243162400354;4,3866553953000444;1,646090534979424;0,11135988574755507;1,291079142892533;98,0978321580884;0,5760000000000001;2043,7048366268411;14,4;14,4;6,140578905836703;18,17463388202482;17,687686963112835;3,5555555555555554;4,729376555555556;8,394111963399723;1,0;17,13571508792947;13,583026009237523;8,451126211438126;0,7;17,22771040046003;5,125626682906219;1,3979273879281173;6,5235540708343365;169,75125066666666;-1,0;-15,0;113,83777172365716;1,0;4,5;2796,6761660754787;0,5760000000000001;125,30181204714086;2610,4544176487675;7734,4244427414105
3848;5,0;14,0;133,33333333333331;101410,0;0,9400000000000001;60;12,0;12,0;2023-06-10 09:00:00+02:00;90,75156626303217;30,16335353516355;0,0113408496147147;1,5121132819619596;20,97732971621522;20,98866485810761;3,3923205137720007;20,97732971621522;2,92443693020003;3,6555461627500376;1,646090534979424;0,20933949036862626;1,6854379134043815;98,29311739963238;0,5760000000000001;2047,7732791590079;14,0;14,0;5,1171490881972534;12,621273529183908;17,48866485810761;3,5555555555555554;4,729376555555556;9,38900222755469;1,0;16,99291017211357;14,018319603692142;9,399787622913092;0,7;17,075535953112578;5,125626682906219;1,5233605292337975;6,648987212140017;169,75125066666666;-1,0;-15,0;198,8302970195696;1,0;4,5;3258,7681208036493;0,5760000000000001;130,7297392586761;2723,5362345557514;8398,659182204645
3849;5,0;14,3;138,88888888888889;101420,0;0,9400000000000001;90;18,0;18,0;2023-06-10 10:00:00+02:00;103,43461645383422;39,22909048416886;0,17997260155438233;24,99619466033088;21,021902173639752;21,010951086819876;3,2538710731151363;21,021902173639752;2,92443693020003;3,6555461627500376;2,4691358024691357;0,4272364394659537;3,4397737942125657;100,18590272109743;0,704;2561,571376391696;14,3;14,3;5,1171490881972534;12,621273529183908;17,66095108681988;5,333333333333333;6,507154333333332;9,563673531181799;4,0;17,012605880449364;13,889228609776419;9,560652178458932;2,8;17,12066341484445;14,901148750992691;1,3954431237865959;16,29659187477929;679,0050026666667;-1,0;-15,0;694,4994006168467;1,0;4,5;4792,554333827705;0,704;121,08213459603681;3095,8500322850323;11823,480145787946
3850;5,0;14,8;91,66666666666666;101440,0;0,92;90;18,0;18,0;2023-06-10 11:00:00+02:00;118,43977105291347;47,76912247023055;0,3200867275318117;29,341283357082737;21,02988349981785;21,014941749908925;3,008102762875899;21,02988349981785;2,92443693020003;3,6555461627500376;2,4691358024691357;0,4272364394659537;3,4397737942125657;100,43167103133668;0,704;2567,85522523304;14,8;14,8;5,1171490881972534;12,621273529183908;17,914941749908927;5,333333333333333;6,507154333333332;9,651232646026108;6,0;17,015164105072213;13,941790886508956;9,636442775305774;4,199999999999999;17,16512704587833;22,351723126489038;1,1678688068045688;23,519591933293608;1018,5075039999997;-1,0;-15,0;1103,326859362972;1,0;4,5;4780,137376646799;0,704;113,8591345375225;2911,1710535162006;12380,998018759012
3851;5,0;16,2;208,33333333333331;101430,0;0,86;50;10,0;10,0;2023-06-10 12:00:00+02:00;137,38846913613708;54,99933076655926;0,42213684318747763;87,94517566405783;21,218877484774737;21,10943874238737;2,3639678080207576;21,218877484774737;2,92443693020003;3,6555461627500376;1,3717421124828533;0,11135988574755495;0,8965827381198139;98,53261493009906;0,5333333333333333;1847,4865299393573;16,2;16,2;5,1171490881972534;12,621273529183908;16,2;2,962962962962963;4,136783962962962;9,822846010121458;1,0;15,782560326501148;14,00832221181761;9,80880463541645;0,7;15,852133605417622;5,859870586353774;-0,1717173877601264;5,688153198593648;169,75125066666666;-1,0;-15,0;196,8782729314278;1,0;4,5;5979,375356026843;0,5333333333333333;131,69057327222245;2469,1982488541707;10662,689658418465
3852;5,0;17,2;258,3333333333333;101440,0;0,8;50;10,0;10,0;2023-06-10 13:00:00+02:00;161,62037866922375;59,67346361306334;0,47917020110945835;123,78563528661006;21,32194226065136;21,160971130325677;1,9003648834400582;21,32194226065136;2,92443693020003;3,6555461627500376;1,3717421124828533;0,11135988574755495;0,8965827381198139;98,99621785467976;0,5333333333333333;1856,1790847752454;17,2;17,2;5,1171490881972534;12,621273529183908;17,2;2,962962962962963;4,136783962962962;9,704165256669432;1,0;16,640234771526746;14,190255138850342;9,701295515461151;0,7;16,73352897627229;5,859870586353774;-0,22877345665933996;5,631097129694434;169,75125066666666;-1,0;-15,0;232,40128337765867;1,0;4,5;3666,6371555832065;0,5333333333333333;131,74762934112167;2470,2680501460313;8395,236824548809
3853;5,0;18,2;255,55555555555554;101460,0;0,75;80;16,0;16,0;2023-06-10 14:00:00+02:00;189,40871962094053;60,3997158974932;0,48730126539691876;124,53254560143479;21,207933238599693;21,103966619299847;1,3887301781327976;21,207933238599693;2,92443693020003;3,6555461627500376;2,1947873799725652;0,3639398361042133;2,9301590296607882;101,54142885152798;0,6613333333333333;2456,6474722143867;18,2;18,2;5,1171490881972534;12,621273529183908;18,2;4,7407407407407405;5,914561740740741;9,657077038902782;6,0;17,07853407538035;14,046036312408486;9,644930029844822;4,199999999999999;17,26544506281696;24,59119007890926;-0,4559281812092578;24,1352618977;1018,5075039999997;-1,0;-15,0;1225,452460712789;1,0;4,5;3975,6053484118925;0,6613333333333333;113,2434645731161;2739,761239672164;11415,974025011232
3854;6,0;17,400000000000002;388,88888888888886;101560,0;0,66;80;16,0;16,0;2023-06-10 15:00:00+02:00;215,2507564511887;56,89908800826301;0,4459762825869449;173,4352210060341;21,290634932862275;21,145317466431138;1,7957588097427903;21,290634932862275;3,5093243162400354;4,3866553953000444;2,1947873799725652;0,26596023148314213;3,083477550301758;101,28771874055897;0,6613333333333333;2450,5093243683623;17,400000000000002;17,400000000000002;6,140578905836703;18,17463388202482;17,400000000000002;4,7407407407407405;5,914561740740741;8,102375075295862;1,0;17,029254556266565;13,333027931796122;8,14388460542718;0,7;17,09104546355547;4,09853167981821;-0,1512311308977503;3,9473005489204596;169,75125066666666;-1,0;-15,0;65,02481377629888;1,0;4,5;4188,2186578370865;0,6613333333333333;127,87806556905474;3093,82416699326;9967,328213641675
3855;6,0;17,400000000000002;608,3333333333333;101640,0;0,67;80;16,0;16,0;2023-06-10 16:00:00+02:00;235,8685216542526;50,35278147291972;0,35801084849507303;217,78993283450274;21,367803044279693;21,18390152213985;1,8140207887102562;21,367803044279693;3,5093243162400354;4,3866553953000444;2,1947873799725652;0,26596023148314213;3,083477550301758;101,2694567615915;0,6613333333333333;2450,0675022965684;17,400000000000002;17,400000000000002;6,140578905836703;18,17463388202482;17,400000000000002;4,7407407407407405;5,914561740740741;8,225138334012467;1,0;17,031714556186085;13,383957993411178;8,263115819037763;0,7;17,093095463488403;4,09853167981821;-0,15022660889742556;3,9483050709207843;169,75125066666666;-1,0;-15,0;74,9690780735105;1,0;4,5;4177,605146717648;0,6613333333333333;127,87706104705441;3093,799864041639;9966,192841796032
3856;5,0;16,5;427,77777777777777;101720,0;0,66;50;10,0;10,0;2023-06-10 17:00:00+02:00;251,9787304713118;42,14063681882848;0,22939792384254615;98,13133408820029;21,24820846317199;21,124104231585996;2,2241580095133684;21,24820846317199;2,92443693020003;3,6555461627500376;1,3717421124828533;0,11135988574755495;0,8965827381198139;98,67242472860644;0,5333333333333333;1850,1079636613708;16,5;16,5;5,1171490881972534;12,621273529183908;16,5;2,962962962962963;4,136783962962962;7,676162139433208;1,0;15,939813547860714;12,957482164020654;7,794399745062883;0,7;16,033177956550595;5,859870586353774;-0,23005471008157988;5,629815876272194;169,75125066666666;1,0;4,5;27,672497336957672;1,0;4,5;5555,338550114743;0,5333333333333333;131,7489105945439;2470,292073647698;10073,162335427436
3857;4,0;16,2;297,22222222222223;101800,0;0,68;42;8,4;8,4;2023-06-10 18:00:00+02:00;265,2775963907695;33,18718899975776;0,06889938119727232;20,478427189189272;21,041041725194894;21,020520862597447;2,321854132323519;21,041041725194894;2,339549544160024;2,92443693020003;1,1522633744855968;0,13757971997220775;0,7089179804487582;98,38706384812524;0,4992;1655,5515551367228;16,2;16,2;4,093719270557803;8,077615058677702;16,2;2,488888888888889;3,6627098888888887;7,766901496375106;1,0;15,560189720223931;12,918129146605233;7,914847995645858;0,7;15,666824766853274;6,618328888182941;-0,26336030993417725;6,354968578248764;169,75125066666666;1,0;4,5;53,28519009390951;1,0;4,5;5526,362215434805;0,4992;135,56741636307353;2281,1824868786416;9686,132698210746
3858;4,0;14,700000000000001;130,55555555555554;101850,0;0,71;33;6,6;6,6;2023-06-10 19:00:00+02:00;277,0804062317521;24,062121037857736;0,0;0,0;20,957873507266104;20,97893675363305;3,0405050099131343;20,957873507266104;2,339549544160024;2,92443693020003;0,9053497942386831;0,007979230638812007;0,041115217207479036;97,00061020729434;0,4608;1389,3316566148928;14,700000000000001;14,700000000000001;4,093719270557803;8,077615058677702;17,82893675363305;1,9555555555555555;3,129376555555555;7,402835342006145;1,0;16,576713202634476;13,113674257429354;7,676135196252503;0,7;16,785417127800905;7,746277329147812;1,0314585146065052;8,777735843754318;169,75125066666666;-1,0;-15,0;22,195277677272774;1,0;4,5;2533,0301552764777;0,4608;133,14464909756796;1907,0197136370411;6021,328053872352
3859;3,0;13,100000000000001;25,0;101940,0;0,79;25;5,0;5,0;2023-06-10 20:00:00+02:00;288,27125300511005;15,168325766250632;0,0;0,0;20,930462552539844;20,965231276269922;3,8301174170309062;20,930462552539844;1,7546621581200177;2,1933276976500222;0,6858710562414266;0,013380281126483928;0,038781922620689475;96,20866450558978;0,4266666666666667;1127,4452871748801;13,100000000000001;13,100000000000001;3,0702894529183515;4,543658470506205;17,015231276269922;1,4814814814814814;2,655302481481481;7,464193465064245;1,0;15,549973192489666;12,890408025285312;7,849772615743851;0,7;15,79418287311971;9,12928709091621;1,3446026195523464;10,473889710468555;169,75125066666666;1,0;4,5;71,32732789875047;1,0;4,5;3303,2758657458908;0,4266666666666667;134,98245181902524;1581,8256072542022;6253,62533874039
3860;2,0;12,3;0,0;102010,0;0,8200000000000001;17;3,4;3,75;2023-06-10 21:00:00+02:00;299,46066564859524;6,875478861118509;0,0;0,0;20,898607474696107;20,949303737348053;4,223968846369362;20,898607474696107;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;95,87480592601257;0,4;898,8263055563677;12,3;12,3;2,0468596352789015;0,0;16,599303737348052;1,1111111111111112;2,284932111111111;7,371627871155634;1,0;14,764210451875465;12,659221639902732;7,943779496450106;0,7;15,070059332787562;10,609076107245393;1,389828309938991;11,998904417184384;169,75125066666666;1,0;4,5;221,7937024561951;1,0;4,5;3272,016908607079;0,4;138,00109558281562;1293,7602710888964;5856,148438375205
3861;2,0;11,200000000000001;0,0;102030,0;0,87;8;1,6;3,75;2023-06-10 22:00:00+02:00;311,086706291929;-0,2532112033665186;0,0;0,0;20,885418605851708;20,942709302925856;4,776456812169629;20,885418605851708;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;95,3223179602123;0,4;893,6467308769903;11,200000000000001;11,200000000000001;2,0468596352789015;0,0;16,042709302925854;1,1111111111111112;2,284932111111111;7,300012817975772;1,0;14,408983266995278;12,455275800052911;7,87281184876735;0,7;14,681270939650373;10,609076107245393;1,7557915303062301;12,364867637551622;169,75125066666666;1,0;4,5;354,53071929000737;1,0;4,5;3631,2211578446536;0,4;137,6351323624484;1290,3293658979535;6339,479224576272
3862;1,0;9,0;0,0;102080,0;0,9500000000000001;0;0,0;3,75;2023-06-10 23:00:00+02:00;323,44040926231077;-6,875357900554519;0,0;0,0;20,858929549363964;20,929464774681982;5,894402750790749;20,858929549363964;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;94,25025322218733;0,4;883,596123958006;9,0;9,0;1,0234298176394507;0,0;14,929464774681982;1,1111111111111112;2,284932111111111;6,9310943846880555;1,0;13,649182436422079;11,892901571621579;7,558501916988522;0,7;13,862562826132061;10,609076107245393;2,4786236956255596;13,087699802870953;169,75125066666666;1,0;4,5;720,5488615632711;1,0;4,5;4399,52859188348;0,4;136,91230019712904;1283,552814348085;7456,977642419508
3863;2,0;9,600000000000001;0,0;102110,0;0,96;0;0,0;3,75;2023-06-11 00:00:00+02:00;336,63108979965955;-11,464576053953564;0,0;0,0;20,86616724915964;20,933083624579822;5,5877766410516765;20,86616724915964;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;94,51099813133025;0,4;886,0406074812211;9,600000000000001;9,600000000000001;2,0468596352789015;0,0;15,233083624579821;1,1111111111111112;2,284932111111111;7,278181346732113;1,0;13,910176378526875;12,213441912252806;7,832944548382332;0,7;14,1306609195357;10,609076107245393;2,3023899890642205;12,911466096309614;169,75125066666666;1,0;4,5;511,92696164310684;1,0;4,5;4135,612605101868;0,4;137,08853390369038;1285,205005347097;6988,5364302399585
3864;1,0;7,7;0,0;102130,0;0,98;0;0,0;3,75;2023-06-11 01:00:00+02:00;350,5289737486713;-14,056237587506757;0,0;0,0;20,843216884631595;20,921608442315797;6,563271469003356;20,843216884631595;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;93,58138450397472;0,4;877,3254797247629;7,7;7,7;1,0234298176394507;0,0;14,271608442315799;1,1111111111111112;2,284932111111111;6,5748644032698635;1,0;13,170089825168779;11,464939426399566;7,267492021664975;0,7;13,353676261359947;10,609076107245393;2,900364909768782;13,509441017014176;169,75125066666666;1,0;4,5;999,0856462135448;1,0;4,5;4883,985044163604;0,4;136,49055898298582;1279,5989904654919;8209,74641123407
3865;1,0;6,800000000000001;0,0;102150,0;0,97;0;0,0;3,75;2023-06-11 02:00:00+02:00;4,759537536194102;-14,430400576144876;0,0;0,0;20,83231592694465;20,916157963472322;7,029988133499243;20,83231592694465;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;93,11466783947883;0,4;872,9500109951139;6,800000000000001;6,800000000000001;1,0234298176394507;0,0;13,816157963472325;1,1111111111111112;2,284932111111111;6,1373907964678365;1,0;12,796763053350306;11,037017340491023;6,92048529621526;0,7;12,96666220503731;10,609076107245393;3,1779925188669607;13,787068626112355;169,75125066666666;1,0;4,5;1277,5963584821984;1,0;4,5;5261,4915202982265;0,4;136,21293137388764;1276,9962316301967;8858,785372072402
3866;1,0;6,2;0,0;102180,0;0,99;0;0,0;3,75;2023-06-11 03:00:00+02:00;18,817756415813705;-12,552319385132279;0,0;0,0;20,825038933267763;20,91251946663388;7,342810200435194;20,825038933267763;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;92,80184577254288;0,4;870,0173041175893;6,2;6,2;1,0234298176394507;0,0;13,512519466633883;1,1111111111111112;2,284932111111111;6,022442392288826;1,0;12,586502319789853;10,872031285615472;6,82435758329619;0,7;12,740838510930523;10,609076107245393;3,3807327874212567;13,98980889466665;169,75125066666666;1,0;4,5;1384,9766157087565;1,0;4,5;5474,106297988167;0,4;136,01019110533335;1275,0955416125;9173,94701009368
3867;1,0;6,300000000000001;11,11111111111111;102200,0;0,99;0;0,0;3,75;2023-06-11 04:00:00+02:00;32,267209656719444;-8,58878572560694;0,0;0,0;20,826252285037587;20,91312614251879;7,2905795159310545;20,826252285037587;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;92,85407645704701;0,4;870,5069667848156;6,300000000000001;6,300000000000001;1,0234298176394507;0,0;13,563126142518794;1,1111111111111112;2,284932111111111;6,062119567449558;1,0;12,626028042884235;10,913617176205383;6,85604627470732;0,7;12,782211059489994;10,609076107245393;3,3487467397046236;13,957822846950016;169,75125066666666;1,0;4,5;1357,9106698510386;1,0;4,5;5434,138051485641;0,4;136,04217715304998;1275,3954108098435;9107,702349598007
3868;0,0;9,200000000000001;105,55555555555556;102240,0;0,9500000000000001;0;0,0;3,75;2023-06-11 05:00:00+02:00;44,892928800112685;-2,803093670395185;0,0;0,0;20,861343164118058;20,930671582059027;5,792048693385316;20,861343164118058;0,0;0,0;0,51440329218107;inf;;;0,4;;9,200000000000001;9,200000000000001;0,0;0,0;15,030671582059028;1,1111111111111112;2,284932111111111;7,020515671622062;1,0;13,730450740423807;11,982059303427764;7,6298281289559124;0,7;13,947154214029675;10,609076107245393;2,417369249956192;13,026445357201585;169,75125066666666;1,0;4,5;662,5210471379474;1,0;4,5;4317,350421494865;0,4;136,9735546427984;1284,127074776235;
3869;0,0;13,100000000000001;233,33333333333331;102270,0;0,85;0;0,0;3,75;2023-06-11 06:00:00+02:00;56,73089674414355;4,359955379440365;0,0;0,0;20,908172300235123;20,95408615011756;3,824835032456525;20,908172300235123;0,0;0,0;0,51440329218107;inf;;;0,4;;13,100000000000001;13,100000000000001;0,0;0,0;17,004086150117562;1,1111111111111112;2,284932111111111;8,031094234562795;1,0;15,155392049227016;13,215019864590804;8,461783271205071;0,7;15,463507732708774;10,609076107245393;1,180921996004551;11,789998103249944;169,75125066666666;-1,0;-15,0;41,98334529423648;1,0;4,5;2876,455707288513;0,4;138,21000189675004;1295,7187677820316;
3870;1,0;14,200000000000001;366,66666666666663;102330,0;0,73;0;0,0;3,75;2023-06-11 07:00:00+02:00;68,01801181538144;12,35407820762451;0,0;0,0;20,921281635979724;20,960640817989862;3,279665307924348;20,921281635979724;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;96,86499066505372;0,4;908,1092874848787;14,200000000000001;14,200000000000001;1,0234298176394507;0,0;17,560640817989864;1,1111111111111112;2,284932111111111;7,381651300510814;1,0;15,352719302634156;12,933836940013887;7,979475179804583;0,7;15,720706221860107;10,609076107245393;0,7562353092362026;11,365311416481596;169,75125066666666;1,0;4,5;43,06186001940641;1,0;4,5;2676,919210840102;0,4;138,6346885835184;1299,700205470485;5097,541814481539
3871;1,0;14,700000000000001;338,88888888888886;102340,0;0,68;60;12,0;12,0;2023-06-11 08:00:00+02:00;79,1440057779018;21,09528175555556;0,0;0,0;20,976514754827125;20,98825737741356;3,0449219276610604;20,976514754827125;0,584887386040006;0,7311092325500075;1,646090534979424;1,0742514245107118;0,34596130452228724;97,30103937686123;0,5760000000000001;2027,1049870179418;14,700000000000001;14,700000000000001;1,0234298176394507;0,0;17,838257377413562;3,5555555555555554;4,729376555555556;7,09003948248476;1,0;17,22439548756415;12,984136113636826;7,207555820270152;0,7;17,32670580253905;5,125626682906219;1,296761839469449;6,422388522375668;169,75125066666666;1,0;4,5;10,324922306770022;1,0;4,5;2509,7217641269267;0,5760000000000001;143,57761147762434;2991,200239117173;7708,103163235479
